name	start	end	strand	span_type	tx_start	tx_end	tx_class	tx_class_count	tx_class_illumina_support
b2f264f7-d365-443e-8f3f-14a32a659aef	471	628	+	exon	471	628	u+	24498	supported
1446e73a-8b37-495b-81ce-370dba5aa4f9	471	634	+	exon	471	634	u+	24498	supported
2cd044e6-3c5b-46d0-8120-ef6da26cb799	471	641	+	exon	471	641	u+	24498	supported
df357b37-763d-4695-9b53-9775820b49f8	471	622	+	exon	471	622	u+	24498	supported
205cedca-6902-41b7-94a2-ffb76ef2f5ee	471	627	+	exon	471	627	u+	24498	supported
97921ec5-f982-43d5-853b-74e3221d5bd0	471	636	-	exon	471	636	u-	19498	supported
44ab4b32-fc51-4abd-8060-59e13f52ead7	471	639	-	exon	471	639	u-	19498	supported
90cfe118-76e2-4482-8755-2a5f8ecf5186	472	639	+	exon	472	639	u+	24498	supported
e5aeafd7-f34f-46d6-8523-7dd44f301612	472	616	+	exon	472	616	u+	24498	supported
5ce37ca5-aaeb-4e6c-ac2c-e74b86391260	472	639	+	exon	472	639	u+	24498	supported
e927e24c-4552-41aa-bf63-36f9da538528	472	639	+	exon	472	639	u+	24498	supported
fe4f39bb-f832-419b-bb77-2ef5671042e1	472	639	-	exon	472	639	u-	19498	supported
2e8a86b5-3792-4328-9ee4-ff015bf71859	472	639	-	exon	472	639	u-	19498	supported
e3c10485-d2d2-439b-b1c2-cd54dca96904	473	639	+	exon	473	639	u+	24498	supported
8a64ad36-d2fb-4d46-97da-fba18f6318a3	473	639	-	exon	473	639	u-	19498	supported
39dcb06e-4d14-42dd-ac41-9feb6dc87a05	473	639	-	exon	473	639	u-	19498	supported
583ea914-4d19-4205-8ee0-9a678e7190d2	474	639	-	exon	474	639	u-	19498	supported
ecc45637-c73b-40af-be8c-92f0586d08f9	475	624	+	exon	475	624	u+	24498	supported
8c0577f6-737d-4d0d-a716-067333c83aa0	475	615	+	exon	475	615	u+	24498	supported
2a8d7f4b-2117-42bc-8035-6334344d2706	475	639	+	exon	475	639	u+	24498	supported
ce61e3a0-ead0-4869-ab34-14466061a36a	475	624	+	exon	475	624	u+	24498	supported
9956cee0-45e8-439d-bab7-0c52fa05d5a0	475	639	-	exon	475	639	u-	19498	supported
20ed6f6e-e1d1-4647-8b2c-5f6f96bfe1a4	476	623	+	exon	476	623	u+	24498	supported
a5726391-942e-4f52-8e0f-eb0e5b9c4b5d	476	639	-	exon	476	639	u-	19498	supported
5c7875f5-76ed-401d-becc-b63c03802fc8	477	627	+	exon	477	627	u+	24498	supported
f4e3f964-f043-4604-8019-169ad18a0706	477	623	+	exon	477	623	u+	24498	supported
f8a41fb9-2531-4e2c-bf12-3f75872a8c91	477	615	+	exon	477	615	u+	24498	supported
a110f945-dd53-4cff-a593-c4c67c055000	477	639	-	exon	477	639	u-	19498	supported
451af371-3291-481b-8754-eaa2b654abe8	477	640	-	exon	477	640	u-	19498	supported
3e1c59f4-18ac-4268-a36a-479f632ce24a	477	639	-	exon	477	639	u-	19498	supported
d92330b7-5549-43db-9415-3cfafd35eada	478	608	+	exon	478	608	u+	24498	supported
67f6c468-bb7b-4a95-be67-853f334d16cd	478	639	+	exon	478	639	u+	24498	supported
6f101743-2adc-4e0f-a2a0-dc3d098b0ed9	478	621	+	exon	478	621	u+	24498	supported
cb21e007-e7bb-4134-9ede-f88af56436d1	478	634	-	exon	478	634	u-	19498	supported
ac3e0e99-e06a-4cf9-a25e-091dd6fd71ec	478	639	-	exon	478	639	u-	19498	supported
2bbd2796-2195-495c-aec4-0949e4c844be	479	632	+	exon	479	632	u+	24498	supported
b717e36a-1258-42da-9522-018e9fc5a49f	479	628	+	exon	479	628	u+	24498	supported
ae923121-7478-4be4-a9ba-9a4c9dff1885	479	639	+	exon	479	639	u+	24498	supported
04c13985-2850-49fa-87c2-cc4048d0de0e	479	639	-	exon	479	639	u-	19498	supported
fbeccd3e-8f9b-4bc7-84ca-ba79e198753a	479	637	-	exon	479	637	u-	19498	supported
e7609963-984e-4217-86e9-2c261e5b53b5	479	639	-	exon	479	639	u-	19498	supported
d5edf6d2-f59b-4f27-9475-2b9a6e30d02c	479	639	-	exon	479	639	u-	19498	supported
9bc99009-106c-4043-aaaa-edfe1f6d1df7	480	623	+	exon	480	623	u+	24498	supported
4f970fc9-1719-467a-91f3-d52332c8961b	480	639	+	exon	480	639	u+	24498	supported
525879a1-d5bd-40b4-8e25-2f98b77f786c	480	638	+	exon	480	638	u+	24498	supported
0848f7a3-659a-4201-b60f-0311134defbd	480	639	-	exon	480	639	u-	19498	supported
b0761fed-c10b-4550-8e15-23cabdbc513f	481	628	+	exon	481	628	u+	24498	supported
4f12dc5f-5474-4837-b1ba-cef6406e498f	481	639	-	exon	481	639	u-	19498	supported
e198dcd2-ce19-495d-9541-86c0cc00b96c	481	639	-	exon	481	639	u-	19498	supported
507e4426-98d6-4628-82f5-ea3ad2237991	483	639	-	exon	483	639	u-	19498	supported
821d4191-6ff5-4a79-a4f8-3cfac8bc621c	483	615	-	exon	483	615	u-	19498	supported
bcb9b058-7fda-4837-b3b2-9a46b4007ad4	484	628	+	exon	484	628	u+	24498	supported
a0e9cb6a-8758-4f68-8f46-b80172eb812f	484	639	+	exon	484	639	u+	24498	supported
cfe1fd43-d62f-41a2-9d11-82198cd1f2db	484	639	-	exon	484	639	u-	19498	supported
1df8c8c1-b6fa-44d6-b20d-e71ca6a984ae	485	639	+	exon	485	639	u+	24498	supported
586abf26-a6e8-46ff-a50a-65a0b0e3647c	485	639	-	exon	485	639	u-	19498	supported
1b3aa155-09e2-4007-9241-97d2d3e3fa37	486	639	-	exon	486	639	u-	19498	supported
9c7785ff-501c-4c59-8581-be89a346366d	487	628	+	exon	487	628	u+	24498	supported
cd45c5a8-7302-4812-9ca1-aa00150fa31f	488	615	+	exon	488	615	u+	24498	supported
4bf15b5a-2de2-40c4-878c-a50fca329fd6	488	639	-	exon	488	639	u-	19498	supported
dfb0c0ee-8c49-45a8-ac95-6bd35010ebc5	489	639	-	exon	489	639	u-	19498	supported
da8f6e05-36b5-4d6b-84b5-27e53de81d0d	491	639	-	exon	491	639	u-	19498	supported
99b561d1-7941-4cd6-8b82-8a582035d302	492	639	+	exon	492	639	u+	24498	supported
c16994b8-8887-43f4-b378-02cd098d3851	495	638	+	exon	495	638	u+	24498	supported
593df4ff-6513-460e-9360-0a5a58ec44c6	495	639	+	exon	495	639	u+	24498	supported
778ab75b-ed2f-4a68-bb5f-6085b6d3e958	497	639	-	exon	497	639	u-	19498	supported
1a241b28-2546-426f-80a1-d8b00f25d5fb	497	629	-	exon	497	629	u-	19498	supported
1b610d2d-6840-41dd-92c1-058f7aa90dd2	501	639	-	exon	501	639	u-	19498	supported
7ba14a43-d123-420c-8fb5-4200401cea85	502	639	+	exon	502	639	u+	24498	supported
d49a41fc-b1e4-4753-9a4b-06f1eb80bdbb	504	639	-	exon	504	639	u-	19498	supported
312dbc31-b0a1-4016-8fe0-f4585a340ed4	504	639	-	exon	504	639	u-	19498	supported
4d38e755-7192-40f6-82b0-30a3a37aa1fb	505	639	-	exon	505	639	u-	19498	supported
0ab2d38d-e176-431e-9e2b-5fee462a1ea3	506	630	+	exon	506	630	u+	24498	supported
75f77d36-f9df-451f-bc2e-fa59d330ae51	511	639	+	exon	511	639	u+	24498	supported
de7c391a-5f55-452f-826a-3d6503205aea	514	639	+	exon	514	639	u+	24498	supported
2563401b-0835-4e1d-af66-520dacc86375	519	639	+	exon	519	639	u+	24498	supported
cbed78b8-fb15-497f-927c-1d6d763b07d7	519	639	-	exon	519	639	u-	19498	supported
a55ebe83-fe89-4fc7-a2c9-5dcbb29369d6	519	639	-	exon	519	639	u-	19498	supported
c20951d6-77e5-455c-95c7-5fa343371bec	520	638	+	exon	520	638	u+	24498	supported
95c86f35-6ccf-4df1-861c-8dfe8bc735e1	520	639	+	exon	520	639	u+	24498	supported
a631f42d-acd0-423d-ab0a-b88956eace80	520	639	+	exon	520	639	u+	24498	supported
a9b310f0-a30f-4170-ad38-a0aa0c482a4f	531	638	-	exon	531	638	u-	19498	supported
984a4dbd-c816-42f5-ae13-8b67f9a434f4	534	639	-	exon	534	639	u-	19498	supported
b3e3dd15-a89b-4de3-baeb-686444180e98	539	639	+	exon	539	639	u+	24498	supported
780f9970-0d0b-47c9-8d91-56268e399d1f	1425	1585	+	exon	1425	5753	8	19	supported
780f9970-0d0b-47c9-8d91-56268e399d1f	1585	5651	+	intron	1425	5753	8	19	supported
780f9970-0d0b-47c9-8d91-56268e399d1f	5651	5753	+	exon	1425	5753	8	19	supported
1980b49e-b718-44af-a212-a9108bd266f3	1517	1585	+	exon	1517	5769	8	19	supported
1980b49e-b718-44af-a212-a9108bd266f3	1585	5651	+	intron	1517	5769	8	19	supported
1980b49e-b718-44af-a212-a9108bd266f3	5651	5769	+	exon	1517	5769	8	19	supported
24cf11a4-c6ed-4abc-a422-2d85fee5a7db	1561	1643	+	exon	1561	5769	22	1	supported
24cf11a4-c6ed-4abc-a422-2d85fee5a7db	1643	5651	+	intron	1561	5769	22	1	supported
24cf11a4-c6ed-4abc-a422-2d85fee5a7db	5651	5769	+	exon	1561	5769	22	1	supported
682515ab-bbb8-4e83-9067-2c30a2ae2dc9	258	639	+	exon	258	639	u+	24498	supported
93a7690c-6414-4afc-bc4b-1906d2558ace	264	639	+	exon	264	639	u+	24498	supported
b4d0bc64-ddf1-4d00-b583-308201c94de1	264	628	+	exon	264	628	u+	24498	supported
3e6878f0-5284-434d-8145-99834fff7ec6	264	628	+	exon	264	628	u+	24498	supported
c1637e71-6105-4837-865d-9834636f39d4	264	437	+	exon	264	437	u+	24498	supported
59c9c853-dc66-420a-85a4-d8fe5236eea4	264	627	+	exon	264	627	u+	24498	supported
edbc9e10-1ad6-4153-876e-b35eac205bf9	264	394	+	exon	264	394	u+	24498	supported
1c5961ad-1434-4ef5-817a-ab416fcb3fe3	264	425	+	exon	264	425	u+	24498	supported
3987bbe6-dfe4-4f28-8f0b-f9f5674bdb56	264	628	+	exon	264	628	u+	24498	supported
ef9dc86e-6ac0-4723-a7a0-fa8e5ad07387	264	628	+	exon	264	628	u+	24498	supported
ebd00d45-72cc-45f7-b09e-53a8f698b7d0	264	639	+	exon	264	639	u+	24498	supported
20d15acf-67d6-4e51-af50-da8de5e967af	264	639	+	exon	264	639	u+	24498	supported
9c626e6c-f04e-4845-98c8-b6a75f3f0f7e	264	623	+	exon	264	623	u+	24498	supported
1641c581-d8bc-4c0a-be50-c83c30154003	264	639	+	exon	264	639	u+	24498	supported
c97638ce-e50e-4f11-a5b9-7df80c759c88	264	628	+	exon	264	628	u+	24498	supported
044a97cb-954b-43a9-9f89-f1c518b6c424	264	616	+	exon	264	616	u+	24498	supported
5d2fbf04-bf95-4ecc-86d0-d894237043be	264	628	+	exon	264	628	u+	24498	supported
5c051697-b962-4d95-a386-0bfa4ba8ebad	264	627	+	exon	264	627	u+	24498	supported
2362ef7e-2b3c-464f-8a53-b1faad05f25a	264	628	+	exon	264	628	u+	24498	supported
a604cd0c-ee83-4d2d-9fac-8b31218bae2d	264	621	+	exon	264	621	u+	24498	supported
87462c37-f1b6-41fb-bd01-36fa6f2d5458	264	639	+	exon	264	639	u+	24498	supported
0aed66fa-6fc9-46be-a577-8d428cf31ed6	264	639	+	exon	264	639	u+	24498	supported
2ff43d7d-8e8d-44c4-8d5b-0bed3844d97b	264	639	+	exon	264	639	u+	24498	supported
5421100b-95aa-4027-bbad-63ae5d19d4ed	264	628	+	exon	264	628	u+	24498	supported
c83538b2-51d7-42d5-a58d-aaaea09f3484	264	639	+	exon	264	639	u+	24498	supported
91c3e90a-5d8e-4b0d-9396-a15c0327f660	264	619	+	exon	264	619	u+	24498	supported
164d5119-18ed-424c-8cbf-f3c8967ba943	264	628	+	exon	264	628	u+	24498	supported
e03bc291-7846-4f86-bc84-bd5f41f76091	264	638	+	exon	264	638	u+	24498	supported
18ec08ef-a485-497f-ae63-20104280d1ee	264	622	+	exon	264	622	u+	24498	supported
e6fceef6-6abe-4acc-be0b-fdd9a2c31918	264	587	+	exon	264	587	u+	24498	supported
024fbabe-7434-42a3-9e38-49fd1b3da458	264	615	+	exon	264	615	u+	24498	supported
7471c246-1cfe-479d-bde6-71a04d2bdc93	264	639	+	exon	264	639	u+	24498	supported
6b3f83de-ed2e-44e0-b72a-a555a1155a96	264	298	+	exon	264	628	1	229	supported
6b3f83de-ed2e-44e0-b72a-a555a1155a96	298	521	+	intron	264	628	1	229	supported
6b3f83de-ed2e-44e0-b72a-a555a1155a96	521	628	+	exon	264	628	1	229	supported
7d8f3519-47a3-4ff3-8a22-23f32c7d43cc	264	628	+	exon	264	628	u+	24498	supported
5a8e7405-bd96-4bff-a07b-bad4637aac3c	264	628	+	exon	264	628	u+	24498	supported
52981c9a-d2f3-479a-bc15-ade2fceb206f	264	368	+	exon	264	368	u+	24498	supported
5fb88c48-575b-40a9-8831-26b1343096b8	264	628	+	exon	264	628	u+	24498	supported
0fa20770-2670-42c5-95de-45bd6a83b770	264	628	+	exon	264	628	u+	24498	supported
df4c8a1a-c548-428e-a12f-1ee842a32f75	264	622	+	exon	264	622	u+	24498	supported
a07f51a7-4cc9-4a6b-b6a9-60ad0a3be26c	264	616	+	exon	264	616	u+	24498	supported
74432488-fdee-4141-be91-04c3efd2c528	264	636	+	exon	264	636	u+	24498	supported
61e8aa5c-b8cb-40bc-a714-d23040b0a848	264	624	+	exon	264	624	u+	24498	supported
57ab96ad-333e-4e1b-a160-ed01c6bf6d45	264	639	+	exon	264	639	u+	24498	supported
2ceb1d55-cdad-454a-9363-fb235d6d70c7	264	413	+	exon	264	413	u+	24498	supported
0b3b5451-39fa-4b2f-a373-65a94658458a	264	627	+	exon	264	627	u+	24498	supported
f147d06a-4591-401e-9db4-5bbf2706e449	264	622	+	exon	264	622	u+	24498	supported
9e8a1599-1a99-45a1-a13d-9e283bc367cd	264	628	+	exon	264	628	u+	24498	supported
7bf89ca8-332f-456f-b44c-558fe329bf09	264	628	+	exon	264	628	u+	24498	supported
7366b568-d886-4ff0-b190-98da0bfd8dd7	264	637	+	exon	264	637	u+	24498	supported
4ccb4129-6468-4f7e-88ba-4892a1a3bdf0	264	629	+	exon	264	629	u+	24498	supported
58335be5-a44c-4504-aa8b-1632baa77e93	264	628	+	exon	264	628	u+	24498	supported
1af94897-91df-429a-89d1-608da0f96583	264	627	+	exon	264	627	u+	24498	supported
77f3d77b-f65f-416d-a336-880c90fc8b76	264	639	+	exon	264	639	u+	24498	supported
dd126f10-d69c-4ba6-9051-f728c4e4d052	264	639	+	exon	264	639	u+	24498	supported
860a09cd-3d39-44de-9edf-5942820d3bcf	264	624	+	exon	264	624	u+	24498	supported
cf0f3a96-2d88-479c-8709-46f07e642104	264	627	+	exon	264	627	u+	24498	supported
50e86c97-14bb-4c24-aa29-62b8a9acbbdf	264	639	+	exon	264	639	u+	24498	supported
7ed97970-3ef5-4091-8efc-2aa18deaeb29	264	639	+	exon	264	639	u+	24498	supported
40855406-ddcf-429d-adea-9dbcd84f9ef4	264	633	+	exon	264	633	u+	24498	supported
73dd40f3-c579-4dfc-9ec5-b6cd0861da8a	264	639	+	exon	264	639	u+	24498	supported
57893c07-153d-4d64-9b26-f92a14dfb9d0	264	622	+	exon	264	622	u+	24498	supported
62999940-1ea9-4f5e-9e67-4b2be2be1fb4	264	639	+	exon	264	639	u+	24498	supported
c19066e4-8f5b-42fe-86ba-5fa63800a419	264	623	+	exon	264	623	u+	24498	supported
830e3776-c640-4367-8c1a-e2047d59f3bd	264	628	+	exon	264	628	u+	24498	supported
79d2bb16-106e-4772-90e0-c10ae6d70fb0	264	630	+	exon	264	630	u+	24498	supported
cd32dc36-79c8-4b6b-833f-5a8dec309c22	264	620	+	exon	264	620	u+	24498	supported
da4456de-d6bf-40b7-9697-26b5fda8f422	264	639	+	exon	264	639	u+	24498	supported
f8851829-353c-4f1e-ad84-be1117347ddd	264	628	+	exon	264	628	u+	24498	supported
eb407b0c-10a6-4830-87eb-5dbbb3dd8f5d	264	628	+	exon	264	628	u+	24498	supported
ff0c249d-819a-485d-9e45-f04bbe954fa8	264	628	+	exon	264	628	u+	24498	supported
2713bec9-332a-42b8-9bb9-37045b30fd62	264	643	+	exon	264	643	u+	24498	supported
42cf6144-310e-432c-8b34-156ed4c8b8e9	264	625	+	exon	264	625	u+	24498	supported
add26715-ae93-4e30-96ac-51b011553fe0	264	639	+	exon	264	639	u+	24498	supported
a89afe13-bfb9-447a-9f62-e58531aa0144	264	632	+	exon	264	632	u+	24498	supported
88fa6b4a-b4de-4891-98e5-d3cf91ca973d	264	606	+	exon	264	606	u+	24498	supported
f8175021-ef4b-4fc2-9ead-071deb6236a6	264	635	+	exon	264	635	u+	24498	supported
b7b949d9-f432-43db-9089-e62d8378a077	264	622	+	exon	264	622	u+	24498	supported
23d582eb-5368-4143-837b-94faaf8d8cc4	264	639	+	exon	264	639	u+	24498	supported
10f83ee3-ac4a-4ad6-94aa-0f8bb05f6666	264	624	+	exon	264	624	u+	24498	supported
d233cdb8-a07e-4fbe-9b39-e7c4d3cf962b	264	622	+	exon	264	622	u+	24498	supported
62bbde6f-f5a3-4f9d-a51e-51d33ffba974	264	634	+	exon	264	634	u+	24498	supported
00a0ceaf-f0e9-4c51-b980-80658eb05dce	264	640	-	exon	264	640	u-	19498	supported
1bb232a8-ba2c-4094-a4d2-f798de8dc25e	264	639	-	exon	264	639	u-	19498	supported
f7cd8a12-13ab-4c22-b848-1cd1a8307cea	264	639	-	exon	264	639	u-	19498	supported
6dcbac42-1b77-438f-bd8c-0171a0179838	264	639	-	exon	264	639	u-	19498	supported
1dc17372-a842-48f2-95ae-45a650d3af2e	264	636	-	exon	264	636	u-	19498	supported
d749a221-d0e6-4f91-9fe0-604a8c2e2baf	264	632	-	exon	264	632	u-	19498	supported
1b49269c-a961-4ff8-be28-1597a6b26b10	264	639	-	exon	264	639	u-	19498	supported
96cea682-847f-4d68-8914-2013c4b934b4	264	627	-	exon	264	627	u-	19498	supported
bcbfa049-822c-4e46-a9c2-481619da40f2	264	636	-	exon	264	636	u-	19498	supported
f037ceac-19c4-499f-8d21-a48769ca85fe	264	638	-	exon	264	638	u-	19498	supported
751f0401-bda0-4a15-9d57-86ec64e7d8ef	264	624	-	exon	264	624	u-	19498	supported
1a6e94f0-a94c-4911-ae26-6903836820db	264	639	-	exon	264	639	u-	19498	supported
1bf34396-8ace-4d29-9c10-96d0cdee6191	264	639	-	exon	264	639	u-	19498	supported
2ea760b1-e78d-417a-b96c-23ff2400bb02	264	627	-	exon	264	627	u-	19498	supported
c00dc7f4-d02d-4f82-a529-7ca2cc9e6779	264	636	-	exon	264	636	u-	19498	supported
62229b96-5b42-4c2f-a3c5-1a244caa828b	264	629	-	exon	264	629	u-	19498	supported
bfa05aab-a528-4e4d-b11d-67f6b93fca6e	264	639	-	exon	264	639	u-	19498	supported
48d278b7-901d-40ce-b532-62a68af89569	264	639	-	exon	264	639	u-	19498	supported
a29eef7b-d782-4d33-ada8-5ff7c4e5e3f6	264	630	-	exon	264	630	u-	19498	supported
3bbebf12-4026-41f8-a1bc-095f3e33fd28	264	635	-	exon	264	635	u-	19498	supported
a73bc38a-1139-4c83-9827-c26db0e1c826	264	639	-	exon	264	639	u-	19498	supported
c25bfc4e-da0a-4ff4-b3a0-ed595c53f615	264	639	-	exon	264	639	u-	19498	supported
7716cf75-111f-4f6d-a33c-d202fdd19914	264	637	-	exon	264	637	u-	19498	supported
e7bb2aee-4d56-44e2-ae78-844d7c272aad	264	639	-	exon	264	639	u-	19498	supported
c2d8904c-51c9-4879-b8e3-4c4d7043d2da	264	639	-	exon	264	639	u-	19498	supported
15307d0b-0b2b-44b6-b3e9-dbcb1c2bb206	264	633	-	exon	264	633	u-	19498	supported
3603bf6d-b72e-472f-bd57-3ea6551f21ac	264	639	-	exon	264	639	u-	19498	supported
74cb2db5-917e-41ed-8b15-ecf9151e3854	264	639	-	exon	264	639	u-	19498	supported
f890bd70-8f32-4846-9c02-7e66fbcbd81d	264	627	-	exon	264	627	u-	19498	supported
939571a6-3a47-41f4-b2c1-f3828efd0672	264	635	-	exon	264	635	u-	19498	supported
947ffbc3-31ef-4f93-ac3a-532a353c7c6c	264	639	-	exon	264	639	u-	19498	supported
aca81be5-e524-4b77-894d-fd9286cd9882	264	639	-	exon	264	639	u-	19498	supported
47690474-bc52-4d9a-9829-e08f240752c3	264	634	-	exon	264	634	u-	19498	supported
c5b71fe9-b0ef-401e-a108-739d70ff78e7	264	639	-	exon	264	639	u-	19498	supported
0502d0c5-fd5e-4450-a84d-b65404658665	264	440	-	exon	264	440	u-	19498	supported
f81c9212-b937-4e32-9958-82fcd832ca2d	264	639	-	exon	264	639	u-	19498	supported
a450521c-bc4d-4fcb-b3c6-848f493284c6	264	639	-	exon	264	639	u-	19498	supported
023b5a87-0c7c-4251-a86a-4869ad2aaa9f	264	639	-	exon	264	639	u-	19498	supported
88c61775-cbc2-4eb7-ba97-8c21778617bc	264	639	-	exon	264	639	u-	19498	supported
0f9e0acf-a42b-4619-a6d5-a9b1336a2c4a	264	634	-	exon	264	634	u-	19498	supported
d4c8bf20-60d2-4aa0-a616-fd384208636f	264	639	-	exon	264	639	u-	19498	supported
23777adf-8b76-422e-a054-b1ced4f1bcfd	264	530	-	exon	264	530	u-	19498	supported
0e71c69c-27d6-49b2-af35-1865a724a229	264	639	-	exon	264	639	u-	19498	supported
147efd8b-b57c-42d7-8bf0-2977e46ff9e6	264	614	-	exon	264	614	u-	19498	supported
daff0673-7ac2-40b6-b1fd-8379806ec622	264	639	-	exon	264	639	u-	19498	supported
32fde828-1fbf-47c3-902b-a08a85e6a802	264	639	-	exon	264	639	u-	19498	supported
60fe2665-6d10-427a-a4b4-91678d88de92	264	639	-	exon	264	639	u-	19498	supported
b32f7cd3-7e0e-44b9-b556-5fdb36845676	264	639	-	exon	264	639	u-	19498	supported
239fa313-e372-47a1-84ba-10e5707f3680	264	639	-	exon	264	639	u-	19498	supported
c60fcd0f-96a2-4535-a751-d6bc178c1aa6	264	639	-	exon	264	639	u-	19498	supported
036bdb7b-5459-4252-9eef-6f192a70ee82	264	639	-	exon	264	639	u-	19498	supported
dfd6ac8c-d25c-4a69-a891-3f1e41de2507	264	639	-	exon	264	639	u-	19498	supported
25c2a8f8-ef55-445b-a33d-177e715e611f	264	639	-	exon	264	639	u-	19498	supported
312768be-ddaa-49b0-84c8-f86db3992504	264	616	-	exon	264	616	u-	19498	supported
afa1435e-94d3-4551-87ae-325efb56c6c7	264	639	-	exon	264	639	u-	19498	supported
249f8403-93ed-4dc9-b4f1-b0284dd3647f	264	639	-	exon	264	639	u-	19498	supported
95860e8c-02b8-4b69-a676-f186e9ff0edd	264	634	-	exon	264	634	u-	19498	supported
f8770e06-68f4-4a28-af61-35eede9a8dd5	264	639	-	exon	264	639	u-	19498	supported
aea34461-d9b1-4789-b784-2d6f527bbba5	264	639	-	exon	264	639	u-	19498	supported
8d636bc4-7d1f-4371-8bba-1851e1f6df20	264	639	-	exon	264	639	u-	19498	supported
c003c939-87ab-4ff3-ab46-0ea648d445ce	264	637	-	exon	264	637	u-	19498	supported
02a84196-64e4-4242-a668-5aaf11e56ef2	264	639	-	exon	264	639	u-	19498	supported
69f2b3ef-493a-4359-9709-66554400f456	264	639	-	exon	264	639	u-	19498	supported
e0bd90b2-a3a9-4583-a55d-93965729109c	264	639	-	exon	264	639	u-	19498	supported
359875f0-8131-4b07-92b0-4a5190865bd0	264	639	-	exon	264	639	u-	19498	supported
45e8b9c5-afd0-44a1-a31d-f1ed81fb961b	264	639	-	exon	264	639	u-	19498	supported
186ef004-340a-4d53-b836-c6483a46459c	264	639	-	exon	264	639	u-	19498	supported
6d613eb8-2509-478c-b0fa-820eaeae06d2	264	639	-	exon	264	639	u-	19498	supported
1d912ba1-0436-428f-a699-debcd05ee461	264	639	-	exon	264	639	u-	19498	supported
7c94e443-1621-4485-9200-07ede6b31ce2	264	625	-	exon	264	625	u-	19498	supported
9373e031-4502-4ddc-989d-8b755cf66f97	264	639	-	exon	264	639	u-	19498	supported
76c81976-dd48-48cd-b325-806597c911a3	264	639	-	exon	264	639	u-	19498	supported
1b2907b3-5ebf-4f0f-a265-b81747125c9c	264	639	-	exon	264	639	u-	19498	supported
4cd209d1-4ee5-4d02-a568-90ef8e46a766	264	639	-	exon	264	639	u-	19498	supported
297d26b8-b00d-45db-9563-f77579866834	264	639	-	exon	264	639	u-	19498	supported
7607ae16-6f31-4219-9130-d3a6b18300a9	264	639	-	exon	264	639	u-	19498	supported
add57912-6d23-4ba2-8c2d-59f7313f20df	264	639	-	exon	264	639	u-	19498	supported
faee7621-70cd-424f-becf-a6dcb15f0d34	264	639	-	exon	264	639	u-	19498	supported
6e6402d9-7ca8-469b-a4a1-2746ace7b686	264	639	-	exon	264	639	u-	19498	supported
61baee67-8b64-40ea-bb7d-f0b76baf5501	264	639	-	exon	264	639	u-	19498	supported
3b23e758-190a-46e4-a14d-00ab832cacf4	264	638	-	exon	264	638	u-	19498	supported
26d22847-720b-4c88-a9e9-e86457016902	264	640	-	exon	264	640	u-	19498	supported
3ed90a94-2331-48da-be8a-37e23042f045	264	639	-	exon	264	639	u-	19498	supported
48f1992c-49d6-49c6-afa0-2beed32d1ee6	264	639	-	exon	264	639	u-	19498	supported
a38fb823-ef8c-4e3c-b6b8-b618b0896fd9	264	639	-	exon	264	639	u-	19498	supported
3821aaba-ff0e-4c42-97a6-06fffbf3a4f4	264	494	-	exon	264	494	u-	19498	supported
e06e812a-3413-4c0a-8193-73b01f03b15f	264	639	-	exon	264	639	u-	19498	supported
199b6239-a6b5-40ed-99f8-1b8e1b178115	264	639	-	exon	264	639	u-	19498	supported
36232a2c-5a07-44e3-986c-5800908178b2	264	639	-	exon	264	639	u-	19498	supported
9b65bf05-9d6d-40db-b189-ca442af1f2a0	264	639	-	exon	264	639	u-	19498	supported
bb257d96-f0de-46c2-9a8f-a79e01d3cf3c	265	623	+	exon	265	623	u+	24498	supported
660f9e2e-069d-4222-9804-11dd44f52a8a	265	639	+	exon	265	639	u+	24498	supported
ab6a6ce8-5a4e-4abf-8946-6db22016f528	266	628	+	exon	266	628	u+	24498	supported
6dd7e078-472f-4387-8148-ededf548da31	266	639	+	exon	266	639	u+	24498	supported
3c8de480-c909-4734-a7a6-8a01fab86616	266	639	+	exon	266	639	u+	24498	supported
fedbc67f-8eb1-464a-8feb-814773d2eaa5	266	617	+	exon	266	617	u+	24498	supported
673c36ff-793c-42f7-90e7-3678bc18517a	266	639	-	exon	266	639	u-	19498	supported
8470007f-bce4-4648-bbaa-c6d3b171b3ce	266	639	-	exon	266	639	u-	19498	supported
9fec9a33-13e1-4107-9f45-c4a12c6cd16c	266	639	-	exon	266	639	u-	19498	supported
96d9b19f-059c-4261-ad8f-84420bc1b5df	266	639	-	exon	266	639	u-	19498	supported
250bd75d-7107-46a0-acae-06f487bc2fac	267	639	+	exon	267	639	u+	24498	supported
1809dddb-8106-4520-b099-f6b3a7b13223	267	599	+	exon	267	599	u+	24498	supported
6a838378-6f33-4f5f-9ab0-cd800d48a8ae	267	640	+	exon	267	640	u+	24498	supported
741b75fb-21ec-42bd-9279-9930c7c84ea9	267	639	-	exon	267	639	u-	19498	supported
9a9db6fe-b771-4320-a40c-556b238393ce	267	631	-	exon	267	631	u-	19498	supported
763747ea-0972-4686-8015-75cae8328e86	267	639	-	exon	267	639	u-	19498	supported
ef6a44f3-10ee-482a-90ad-e4c25d7fb5e8	267	639	-	exon	267	639	u-	19498	supported
26efdc37-493d-4c3e-aa2a-0baa50102017	267	639	-	exon	267	639	u-	19498	supported
